#
# Unicode mapping for JIS C 6226:1978 (retronymously JIS X 0208:1978) with NEC PC98 extensions.
# Amended 2019-02 with additional deviations from modern mappings to fully use the closest matches
#   in the 1990-JIS (including JIS X 0212) repertoire (although U+663B/U+6602 were still their
#   Microsoft way around, as an oversight on my part).
# Further amended 2021-08-05 to swap U+663B/U+6602 and use some closer 2004-JIS and other characters:
#   20-34: now U+3D4E, was U+6F97
#   25-23: now U+663B, was U+6602 (compare 90-22)
#   26-84: now U+6805 (GB 2312), was U+67F5
#   32-70: now U+87EC (2000-JIS level 3), was U+8749
#   34-45: now U+9A52 (2000-JIS level 3), was U+9A28
#   35-29: now U+7C1E (2000-JIS level 3), was U+7BAA
#   39-77: now U+525D (2004-JIS level 3), was U+5265
#   53-67: now U+21A1A, was U+5BC3
#   54-02: now U+5C5B (2004-JIS level 3), was U+5C4F
#   90-22: now U+6602, was U+663B (compare 25-23)
# Further amended 2021-08-12 referencing NEC-specific CIDs, double-checked against bitmap font:
#   17-28: kept as U+958F; changing to U+28CDD per CID map is not justified by bitmap font
#   23-46: now U+25874, was U+7A3D
#   23-53: now U+8346, was U+834A
#   23-68: now U+28EF6, was U+9699
#   59-42: now U+67FA, was U+67B4
#   59-84: now U+688E, was U+688D
#   63-83: kept as U+71D7; changing to U+243D0 per CID map is not justified by bitmap font
#   73-28: kept as U+85DC; changing to U+853E per CID map is not justified by bitmap font
#   80-19: kept as U+96CE; changing to U+7762 per CID map is not justified by bitmap font
#
# NEC's double byte character set makes substantial use of halfwidth-fullwidth distinctions which
# cannot be represented in Unicode. Following a convention established by Apple, W (naturally wide)
# or A (ambiguous width) codepoints followed by the private use codepoint f87f indicate halfwidth.
#
0x5121	U+50c9	# 49-1, CJK UNIFIED IDEOGRAPH-50C9
0x5122	U+50ca	# 49-2, CJK UNIFIED IDEOGRAPH-50CA
0x5123	U+50b3	# 49-3, CJK UNIFIED IDEOGRAPH-50B3
0x5124	U+50c2	# 49-4, CJK UNIFIED IDEOGRAPH-50C2
0x5125	U+50d6	# 49-5, CJK UNIFIED IDEOGRAPH-50D6
0x5126	U+50de	# 49-6, CJK UNIFIED IDEOGRAPH-50DE
0x5127	U+50e5	# 49-7, CJK UNIFIED IDEOGRAPH-50E5
0x5128	U+50ed	# 49-8, CJK UNIFIED IDEOGRAPH-50ED
0x5129	U+50e3	# 49-9, CJK UNIFIED IDEOGRAPH-50E3
0x512a	U+50ee	# 49-10, CJK UNIFIED IDEOGRAPH-50EE
0x512b	U+50f9	# 49-11, CJK UNIFIED IDEOGRAPH-50F9
0x512c	U+50f5	# 49-12, CJK UNIFIED IDEOGRAPH-50F5
0x512d	U+5109	# 49-13, CJK UNIFIED IDEOGRAPH-5109
0x512e	U+5101	# 49-14, CJK UNIFIED IDEOGRAPH-5101
0x512f	U+5102	# 49-15, CJK UNIFIED IDEOGRAPH-5102
0x5130	U+5116	# 49-16, CJK UNIFIED IDEOGRAPH-5116
0x5131	U+5115	# 49-17, CJK UNIFIED IDEOGRAPH-5115
0x5132	U+5114	# 49-18, CJK UNIFIED IDEOGRAPH-5114
0x5133	U+511a	# 49-19, CJK UNIFIED IDEOGRAPH-511A
0x5134	U+5121	# 49-20, CJK UNIFIED IDEOGRAPH-5121
0x5135	U+513a	# 49-21, CJK UNIFIED IDEOGRAPH-513A
0x5136	U+5137	# 49-22, CJK UNIFIED IDEOGRAPH-5137
0x5137	U+513c	# 49-23, CJK UNIFIED IDEOGRAPH-513C
0x5138	U+513b	# 49-24, CJK UNIFIED IDEOGRAPH-513B
0x5139	U+513f	# 49-25, CJK UNIFIED IDEOGRAPH-513F
0x513a	U+5140	# 49-26, CJK UNIFIED IDEOGRAPH-5140
0x513b	U+5152	# 49-27, CJK UNIFIED IDEOGRAPH-5152
0x513c	U+514c	# 49-28, CJK UNIFIED IDEOGRAPH-514C
0x513d	U+5154	# 49-29, CJK UNIFIED IDEOGRAPH-5154
0x513e	U+5162	# 49-30, CJK UNIFIED IDEOGRAPH-5162
0x513f	U+7af8	# 49-31, CJK UNIFIED IDEOGRAPH-7AF8
0x5140	U+5169	# 49-32, CJK UNIFIED IDEOGRAPH-5169
0x5141	U+516a	# 49-33, CJK UNIFIED IDEOGRAPH-516A
0x5142	U+516e	# 49-34, CJK UNIFIED IDEOGRAPH-516E
0x5143	U+5180	# 49-35, CJK UNIFIED IDEOGRAPH-5180
0x5144	U+5182	# 49-36, CJK UNIFIED IDEOGRAPH-5182
0x5145	U+56d8	# 49-37, CJK UNIFIED IDEOGRAPH-56D8
0x5146	U+518c	# 49-38, CJK UNIFIED IDEOGRAPH-518C
0x5147	U+5189	# 49-39, CJK UNIFIED IDEOGRAPH-5189
0x5148	U+518f	# 49-40, CJK UNIFIED IDEOGRAPH-518F
0x5149	U+5191	# 49-41, CJK UNIFIED IDEOGRAPH-5191
0x514a	U+5193	# 49-42, CJK UNIFIED IDEOGRAPH-5193
0x514b	U+5195	# 49-43, CJK UNIFIED IDEOGRAPH-5195
0x514c	U+5196	# 49-44, CJK UNIFIED IDEOGRAPH-5196
0x514d	U+51a4	# 49-45, CJK UNIFIED IDEOGRAPH-51A4
0x514e	U+51a6	# 49-46, CJK UNIFIED IDEOGRAPH-51A6
0x514f	U+51a2	# 49-47, CJK UNIFIED IDEOGRAPH-51A2
0x5150	U+51a9	# 49-48, CJK UNIFIED IDEOGRAPH-51A9
0x5151	U+51aa	# 49-49, CJK UNIFIED IDEOGRAPH-51AA
0x5152	U+51ab	# 49-50, CJK UNIFIED IDEOGRAPH-51AB
0x5153	U+51b3	# 49-51, CJK UNIFIED IDEOGRAPH-51B3
0x5154	U+51b1	# 49-52, CJK UNIFIED IDEOGRAPH-51B1
0x5155	U+51b2	# 49-53, CJK UNIFIED IDEOGRAPH-51B2
0x5156	U+51b0	# 49-54, CJK UNIFIED IDEOGRAPH-51B0
0x5157	U+51b5	# 49-55, CJK UNIFIED IDEOGRAPH-51B5
0x5158	U+51bd	# 49-56, CJK UNIFIED IDEOGRAPH-51BD
0x5159	U+51c5	# 49-57, CJK UNIFIED IDEOGRAPH-51C5
0x515a	U+51c9	# 49-58, CJK UNIFIED IDEOGRAPH-51C9
0x515b	U+51db	# 49-59, CJK UNIFIED IDEOGRAPH-51DB
0x515c	U+51e0	# 49-60, CJK UNIFIED IDEOGRAPH-51E0
0x515d	U+8655	# 49-61, CJK UNIFIED IDEOGRAPH-8655
0x515e	U+51e9	# 49-62, CJK UNIFIED IDEOGRAPH-51E9
0x515f	U+51ed	# 49-63, CJK UNIFIED IDEOGRAPH-51ED
0x5160	U+51f0	# 49-64, CJK UNIFIED IDEOGRAPH-51F0
0x5161	U+51f5	# 49-65, CJK UNIFIED IDEOGRAPH-51F5
0x5162	U+51fe	# 49-66, CJK UNIFIED IDEOGRAPH-51FE
0x5163	U+5204	# 49-67, CJK UNIFIED IDEOGRAPH-5204
0x5164	U+520b	# 49-68, CJK UNIFIED IDEOGRAPH-520B
0x5165	U+5214	# 49-69, CJK UNIFIED IDEOGRAPH-5214
0x5166	U+520e	# 49-70, CJK UNIFIED IDEOGRAPH-520E
0x5167	U+5227	# 49-71, CJK UNIFIED IDEOGRAPH-5227
0x5168	U+522a	# 49-72, CJK UNIFIED IDEOGRAPH-522A
0x5169	U+522e	# 49-73, CJK UNIFIED IDEOGRAPH-522E
0x516a	U+5233	# 49-74, CJK UNIFIED IDEOGRAPH-5233
0x516b	U+5239	# 49-75, CJK UNIFIED IDEOGRAPH-5239
0x516c	U+524f	# 49-76, CJK UNIFIED IDEOGRAPH-524F
0x516d	U+5244	# 49-77, CJK UNIFIED IDEOGRAPH-5244
0x516e	U+524b	# 49-78, CJK UNIFIED IDEOGRAPH-524B
0x516f	U+524c	# 49-79, CJK UNIFIED IDEOGRAPH-524C
0x5170	U+525e	# 49-80, CJK UNIFIED IDEOGRAPH-525E
0x5171	U+5254	# 49-81, CJK UNIFIED IDEOGRAPH-5254
0x5172	U+526a	# 49-82, CJK UNIFIED IDEOGRAPH-526A
0x5173	U+5274	# 49-83, CJK UNIFIED IDEOGRAPH-5274
0x5174	U+5269	# 49-84, CJK UNIFIED IDEOGRAPH-5269
0x5175	U+5273	# 49-85, CJK UNIFIED IDEOGRAPH-5273
0x5176	U+527f	# 49-86, CJK UNIFIED IDEOGRAPH-527F
0x5177	U+527d	# 49-87, CJK UNIFIED IDEOGRAPH-527D
0x5178	U+528d	# 49-88, CJK UNIFIED IDEOGRAPH-528D
0x5179	U+5294	# 49-89, CJK UNIFIED IDEOGRAPH-5294
0x517a	U+5292	# 49-90, CJK UNIFIED IDEOGRAPH-5292
0x517b	U+5271	# 49-91, CJK UNIFIED IDEOGRAPH-5271
0x517c	U+5288	# 49-92, CJK UNIFIED IDEOGRAPH-5288
0x517d	U+5291	# 49-93, CJK UNIFIED IDEOGRAPH-5291
0x517e	U+8fa8	# 49-94, CJK UNIFIED IDEOGRAPH-8FA8
0x5221	U+8fa7	# 50-1, CJK UNIFIED IDEOGRAPH-8FA7
0x5222	U+52ac	# 50-2, CJK UNIFIED IDEOGRAPH-52AC
0x5223	U+52ad	# 50-3, CJK UNIFIED IDEOGRAPH-52AD
0x5224	U+52bc	# 50-4, CJK UNIFIED IDEOGRAPH-52BC
0x5225	U+52b5	# 50-5, CJK UNIFIED IDEOGRAPH-52B5
0x5226	U+52c1	# 50-6, CJK UNIFIED IDEOGRAPH-52C1
0x5227	U+52cd	# 50-7, CJK UNIFIED IDEOGRAPH-52CD
0x5228	U+52d7	# 50-8, CJK UNIFIED IDEOGRAPH-52D7
0x5229	U+52de	# 50-9, CJK UNIFIED IDEOGRAPH-52DE
0x522a	U+52e3	# 50-10, CJK UNIFIED IDEOGRAPH-52E3
0x522b	U+52e6	# 50-11, CJK UNIFIED IDEOGRAPH-52E6
0x522c	U+98ed	# 50-12, CJK UNIFIED IDEOGRAPH-98ED
0x522d	U+52e0	# 50-13, CJK UNIFIED IDEOGRAPH-52E0
0x522e	U+52f3	# 50-14, CJK UNIFIED IDEOGRAPH-52F3
0x522f	U+52f5	# 50-15, CJK UNIFIED IDEOGRAPH-52F5
0x5230	U+52f8	# 50-16, CJK UNIFIED IDEOGRAPH-52F8
0x5231	U+52f9	# 50-17, CJK UNIFIED IDEOGRAPH-52F9
0x5232	U+5306	# 50-18, CJK UNIFIED IDEOGRAPH-5306
0x5233	U+5308	# 50-19, CJK UNIFIED IDEOGRAPH-5308
0x5234	U+7538	# 50-20, CJK UNIFIED IDEOGRAPH-7538
0x5235	U+530d	# 50-21, CJK UNIFIED IDEOGRAPH-530D
0x5236	U+5310	# 50-22, CJK UNIFIED IDEOGRAPH-5310
0x5237	U+530f	# 50-23, CJK UNIFIED IDEOGRAPH-530F
0x5238	U+5315	# 50-24, CJK UNIFIED IDEOGRAPH-5315
0x5239	U+531a	# 50-25, CJK UNIFIED IDEOGRAPH-531A
0x523a	U+5323	# 50-26, CJK UNIFIED IDEOGRAPH-5323
0x523b	U+532f	# 50-27, CJK UNIFIED IDEOGRAPH-532F
0x523c	U+5331	# 50-28, CJK UNIFIED IDEOGRAPH-5331
0x523d	U+5333	# 50-29, CJK UNIFIED IDEOGRAPH-5333
0x523e	U+5338	# 50-30, CJK UNIFIED IDEOGRAPH-5338
0x523f	U+5340	# 50-31, CJK UNIFIED IDEOGRAPH-5340
0x5240	U+5346	# 50-32, CJK UNIFIED IDEOGRAPH-5346
0x5241	U+5345	# 50-33, CJK UNIFIED IDEOGRAPH-5345
0x5242	U+4e17	# 50-34, CJK UNIFIED IDEOGRAPH-4E17
0x5243	U+5349	# 50-35, CJK UNIFIED IDEOGRAPH-5349
0x5244	U+534d	# 50-36, CJK UNIFIED IDEOGRAPH-534D
0x5245	U+51d6	# 50-37, CJK UNIFIED IDEOGRAPH-51D6
0x5246	U+535e	# 50-38, CJK UNIFIED IDEOGRAPH-535E
0x5247	U+5369	# 50-39, CJK UNIFIED IDEOGRAPH-5369
0x5248	U+536e	# 50-40, CJK UNIFIED IDEOGRAPH-536E
0x5249	U+5918	# 50-41, CJK UNIFIED IDEOGRAPH-5918
0x524a	U+537b	# 50-42, CJK UNIFIED IDEOGRAPH-537B
0x524b	U+5377	# 50-43, CJK UNIFIED IDEOGRAPH-5377
0x524c	U+5382	# 50-44, CJK UNIFIED IDEOGRAPH-5382
0x524d	U+5396	# 50-45, CJK UNIFIED IDEOGRAPH-5396
0x524e	U+53a0	# 50-46, CJK UNIFIED IDEOGRAPH-53A0
0x524f	U+53a6	# 50-47, CJK UNIFIED IDEOGRAPH-53A6
0x5250	U+53a5	# 50-48, CJK UNIFIED IDEOGRAPH-53A5
0x5251	U+53ae	# 50-49, CJK UNIFIED IDEOGRAPH-53AE
0x5252	U+53b0	# 50-50, CJK UNIFIED IDEOGRAPH-53B0
0x5253	U+53b6	# 50-51, CJK UNIFIED IDEOGRAPH-53B6
0x5254	U+53c3	# 50-52, CJK UNIFIED IDEOGRAPH-53C3
0x5255	U+7c12	# 50-53, CJK UNIFIED IDEOGRAPH-7C12
0x5256	U+96d9	# 50-54, CJK UNIFIED IDEOGRAPH-96D9
0x5257	U+53df	# 50-55, CJK UNIFIED IDEOGRAPH-53DF
0x5258	U+66fc	# 50-56, CJK UNIFIED IDEOGRAPH-66FC
0x5259	U+71ee	# 50-57, CJK UNIFIED IDEOGRAPH-71EE
0x525a	U+53ee	# 50-58, CJK UNIFIED IDEOGRAPH-53EE
0x525b	U+53e8	# 50-59, CJK UNIFIED IDEOGRAPH-53E8
0x525c	U+53ed	# 50-60, CJK UNIFIED IDEOGRAPH-53ED
0x525d	U+53fa	# 50-61, CJK UNIFIED IDEOGRAPH-53FA
0x525e	U+5401	# 50-62, CJK UNIFIED IDEOGRAPH-5401
0x525f	U+543d	# 50-63, CJK UNIFIED IDEOGRAPH-543D
0x5260	U+5440	# 50-64, CJK UNIFIED IDEOGRAPH-5440
0x5261	U+542c	# 50-65, CJK UNIFIED IDEOGRAPH-542C
0x5262	U+542d	# 50-66, CJK UNIFIED IDEOGRAPH-542D
0x5263	U+543c	# 50-67, CJK UNIFIED IDEOGRAPH-543C
0x5264	U+542e	# 50-68, CJK UNIFIED IDEOGRAPH-542E
0x5265	U+5436	# 50-69, CJK UNIFIED IDEOGRAPH-5436
0x5266	U+5429	# 50-70, CJK UNIFIED IDEOGRAPH-5429
0x5267	U+541d	# 50-71, CJK UNIFIED IDEOGRAPH-541D
0x5268	U+544e	# 50-72, CJK UNIFIED IDEOGRAPH-544E
0x5269	U+548f	# 50-73, CJK UNIFIED IDEOGRAPH-548F
0x526a	U+5475	# 50-74, CJK UNIFIED IDEOGRAPH-5475
0x526b	U+548e	# 50-75, CJK UNIFIED IDEOGRAPH-548E
0x526c	U+545f	# 50-76, CJK UNIFIED IDEOGRAPH-545F
0x526d	U+5471	# 50-77, CJK UNIFIED IDEOGRAPH-5471
0x526e	U+5477	# 50-78, CJK UNIFIED IDEOGRAPH-5477
0x526f	U+5470	# 50-79, CJK UNIFIED IDEOGRAPH-5470
0x5270	U+5492	# 50-80, CJK UNIFIED IDEOGRAPH-5492
0x5271	U+547b	# 50-81, CJK UNIFIED IDEOGRAPH-547B
0x5272	U+5480	# 50-82, CJK UNIFIED IDEOGRAPH-5480
0x5273	U+5476	# 50-83, CJK UNIFIED IDEOGRAPH-5476
0x5274	U+5484	# 50-84, CJK UNIFIED IDEOGRAPH-5484
0x5275	U+5490	# 50-85, CJK UNIFIED IDEOGRAPH-5490
0x5276	U+5486	# 50-86, CJK UNIFIED IDEOGRAPH-5486
0x5277	U+54c7	# 50-87, CJK UNIFIED IDEOGRAPH-54C7
0x5278	U+54a2	# 50-88, CJK UNIFIED IDEOGRAPH-54A2
0x5279	U+54b8	# 50-89, CJK UNIFIED IDEOGRAPH-54B8
0x527a	U+54a5	# 50-90, CJK UNIFIED IDEOGRAPH-54A5
0x527b	U+54ac	# 50-91, CJK UNIFIED IDEOGRAPH-54AC
0x527c	U+54c4	# 50-92, CJK UNIFIED IDEOGRAPH-54C4
0x527d	U+54c8	# 50-93, CJK UNIFIED IDEOGRAPH-54C8
0x527e	U+54a8	# 50-94, CJK UNIFIED IDEOGRAPH-54A8
0x5321	U+54ab	# 51-1, CJK UNIFIED IDEOGRAPH-54AB
0x5322	U+54c2	# 51-2, CJK UNIFIED IDEOGRAPH-54C2
0x5323	U+54a4	# 51-3, CJK UNIFIED IDEOGRAPH-54A4
0x5324	U+54be	# 51-4, CJK UNIFIED IDEOGRAPH-54BE
0x5325	U+54bc	# 51-5, CJK UNIFIED IDEOGRAPH-54BC
0x5326	U+54d8	# 51-6, CJK UNIFIED IDEOGRAPH-54D8
0x5327	U+54e5	# 51-7, CJK UNIFIED IDEOGRAPH-54E5
0x5328	U+54e6	# 51-8, CJK UNIFIED IDEOGRAPH-54E6
0x5329	U+550f	# 51-9, CJK UNIFIED IDEOGRAPH-550F
0x532a	U+5514	# 51-10, CJK UNIFIED IDEOGRAPH-5514
0x532b	U+54fd	# 51-11, CJK UNIFIED IDEOGRAPH-54FD
0x532c	U+54ee	# 51-12, CJK UNIFIED IDEOGRAPH-54EE
0x532d	U+54ed	# 51-13, CJK UNIFIED IDEOGRAPH-54ED
0x532e	U+54fa	# 51-14, CJK UNIFIED IDEOGRAPH-54FA
0x532f	U+54e2	# 51-15, CJK UNIFIED IDEOGRAPH-54E2
0x5330	U+5539	# 51-16, CJK UNIFIED IDEOGRAPH-5539
0x5331	U+5540	# 51-17, CJK UNIFIED IDEOGRAPH-5540
0x5332	U+5563	# 51-18, CJK UNIFIED IDEOGRAPH-5563
0x5333	U+554c	# 51-19, CJK UNIFIED IDEOGRAPH-554C
0x5334	U+552e	# 51-20, CJK UNIFIED IDEOGRAPH-552E
0x5335	U+555c	# 51-21, CJK UNIFIED IDEOGRAPH-555C
0x5336	U+5545	# 51-22, CJK UNIFIED IDEOGRAPH-5545
0x5337	U+5556	# 51-23, CJK UNIFIED IDEOGRAPH-5556
0x5338	U+5557	# 51-24, CJK UNIFIED IDEOGRAPH-5557
0x5339	U+5538	# 51-25, CJK UNIFIED IDEOGRAPH-5538
0x533a	U+5533	# 51-26, CJK UNIFIED IDEOGRAPH-5533
0x533b	U+555d	# 51-27, CJK UNIFIED IDEOGRAPH-555D
0x533c	U+5599	# 51-28, CJK UNIFIED IDEOGRAPH-5599
0x533d	U+5580	# 51-29, CJK UNIFIED IDEOGRAPH-5580
0x533e	U+54af	# 51-30, CJK UNIFIED IDEOGRAPH-54AF
0x533f	U+558a	# 51-31, CJK UNIFIED IDEOGRAPH-558A
0x5340	U+559f	# 51-32, CJK UNIFIED IDEOGRAPH-559F
0x5341	U+557b	# 51-33, CJK UNIFIED IDEOGRAPH-557B
0x5342	U+557e	# 51-34, CJK UNIFIED IDEOGRAPH-557E
0x5343	U+5598	# 51-35, CJK UNIFIED IDEOGRAPH-5598
0x5344	U+559e	# 51-36, CJK UNIFIED IDEOGRAPH-559E
0x5345	U+55ae	# 51-37, CJK UNIFIED IDEOGRAPH-55AE
0x5346	U+557c	# 51-38, CJK UNIFIED IDEOGRAPH-557C
0x5347	U+5583	# 51-39, CJK UNIFIED IDEOGRAPH-5583
0x5348	U+55a9	# 51-40, CJK UNIFIED IDEOGRAPH-55A9
0x5349	U+5587	# 51-41, CJK UNIFIED IDEOGRAPH-5587
0x534a	U+55a8	# 51-42, CJK UNIFIED IDEOGRAPH-55A8
0x534b	U+55da	# 51-43, CJK UNIFIED IDEOGRAPH-55DA
0x534c	U+55c5	# 51-44, CJK UNIFIED IDEOGRAPH-55C5
0x534d	U+55df	# 51-45, CJK UNIFIED IDEOGRAPH-55DF
0x534e	U+55c4	# 51-46, CJK UNIFIED IDEOGRAPH-55C4
0x534f	U+55dc	# 51-47, CJK UNIFIED IDEOGRAPH-55DC
0x5350	U+55e4	# 51-48, CJK UNIFIED IDEOGRAPH-55E4
0x5351	U+55d4	# 51-49, CJK UNIFIED IDEOGRAPH-55D4
0x5352	U+5614	# 51-50, CJK UNIFIED IDEOGRAPH-5614
0x5353	U+55f7	# 51-51, CJK UNIFIED IDEOGRAPH-55F7
0x5354	U+5616	# 51-52, CJK UNIFIED IDEOGRAPH-5616
0x5355	U+55fe	# 51-53, CJK UNIFIED IDEOGRAPH-55FE
0x5356	U+55fd	# 51-54, CJK UNIFIED IDEOGRAPH-55FD
0x5357	U+561b	# 51-55, CJK UNIFIED IDEOGRAPH-561B
0x5358	U+55f9	# 51-56, CJK UNIFIED IDEOGRAPH-55F9
0x5359	U+564e	# 51-57, CJK UNIFIED IDEOGRAPH-564E
0x535a	U+5650	# 51-58, CJK UNIFIED IDEOGRAPH-5650
0x535b	U+71df	# 51-59, CJK UNIFIED IDEOGRAPH-71DF
0x535c	U+5634	# 51-60, CJK UNIFIED IDEOGRAPH-5634
0x535d	U+5636	# 51-61, CJK UNIFIED IDEOGRAPH-5636
0x535e	U+5632	# 51-62, CJK UNIFIED IDEOGRAPH-5632
0x535f	U+5638	# 51-63, CJK UNIFIED IDEOGRAPH-5638
0x5360	U+566b	# 51-64, CJK UNIFIED IDEOGRAPH-566B
0x5361	U+5664	# 51-65, CJK UNIFIED IDEOGRAPH-5664
0x5362	U+562f	# 51-66, CJK UNIFIED IDEOGRAPH-562F
0x5363	U+566c	# 51-67, CJK UNIFIED IDEOGRAPH-566C
0x5364	U+566a	# 51-68, CJK UNIFIED IDEOGRAPH-566A
0x5365	U+5686	# 51-69, CJK UNIFIED IDEOGRAPH-5686
0x5366	U+5680	# 51-70, CJK UNIFIED IDEOGRAPH-5680
0x5367	U+568a	# 51-71, CJK UNIFIED IDEOGRAPH-568A
0x5368	U+56a0	# 51-72, CJK UNIFIED IDEOGRAPH-56A0
0x5369	U+5694	# 51-73, CJK UNIFIED IDEOGRAPH-5694
0x536a	U+568f	# 51-74, CJK UNIFIED IDEOGRAPH-568F
0x536b	U+56a5	# 51-75, CJK UNIFIED IDEOGRAPH-56A5
0x536c	U+56ae	# 51-76, CJK UNIFIED IDEOGRAPH-56AE
0x536d	U+56b6	# 51-77, CJK UNIFIED IDEOGRAPH-56B6
0x536e	U+56b4	# 51-78, CJK UNIFIED IDEOGRAPH-56B4
0x536f	U+56c2	# 51-79, CJK UNIFIED IDEOGRAPH-56C2
0x5370	U+56bc	# 51-80, CJK UNIFIED IDEOGRAPH-56BC
0x5371	U+56c1	# 51-81, CJK UNIFIED IDEOGRAPH-56C1
0x5372	U+56c3	# 51-82, CJK UNIFIED IDEOGRAPH-56C3
0x5373	U+56c0	# 51-83, CJK UNIFIED IDEOGRAPH-56C0
0x5374	U+56c8	# 51-84, CJK UNIFIED IDEOGRAPH-56C8
0x5375	U+56ce	# 51-85, CJK UNIFIED IDEOGRAPH-56CE
0x5376	U+56d1	# 51-86, CJK UNIFIED IDEOGRAPH-56D1
0x5377	U+56d3	# 51-87, CJK UNIFIED IDEOGRAPH-56D3
0x5378	U+56d7	# 51-88, CJK UNIFIED IDEOGRAPH-56D7
0x5379	U+56ee	# 51-89, CJK UNIFIED IDEOGRAPH-56EE
0x537a	U+56f9	# 51-90, CJK UNIFIED IDEOGRAPH-56F9
0x537b	U+5700	# 51-91, CJK UNIFIED IDEOGRAPH-5700
0x537c	U+56ff	# 51-92, CJK UNIFIED IDEOGRAPH-56FF
0x537d	U+5704	# 51-93, CJK UNIFIED IDEOGRAPH-5704
0x537e	U+5709	# 51-94, CJK UNIFIED IDEOGRAPH-5709
0x5421	U+5708	# 52-1, CJK UNIFIED IDEOGRAPH-5708
0x5422	U+570b	# 52-2, CJK UNIFIED IDEOGRAPH-570B
0x5423	U+570d	# 52-3, CJK UNIFIED IDEOGRAPH-570D
0x5424	U+5713	# 52-4, CJK UNIFIED IDEOGRAPH-5713
0x5425	U+5718	# 52-5, CJK UNIFIED IDEOGRAPH-5718
0x5426	U+5716	# 52-6, CJK UNIFIED IDEOGRAPH-5716
0x5427	U+55c7	# 52-7, CJK UNIFIED IDEOGRAPH-55C7
0x5428	U+571c	# 52-8, CJK UNIFIED IDEOGRAPH-571C
0x5429	U+5726	# 52-9, CJK UNIFIED IDEOGRAPH-5726
0x542a	U+5737	# 52-10, CJK UNIFIED IDEOGRAPH-5737
0x542b	U+5738	# 52-11, CJK UNIFIED IDEOGRAPH-5738
0x542c	U+574e	# 52-12, CJK UNIFIED IDEOGRAPH-574E
0x542d	U+573b	# 52-13, CJK UNIFIED IDEOGRAPH-573B
0x542e	U+5740	# 52-14, CJK UNIFIED IDEOGRAPH-5740
0x542f	U+574f	# 52-15, CJK UNIFIED IDEOGRAPH-574F
0x5430	U+5769	# 52-16, CJK UNIFIED IDEOGRAPH-5769
0x5431	U+57c0	# 52-17, CJK UNIFIED IDEOGRAPH-57C0
0x5432	U+5788	# 52-18, CJK UNIFIED IDEOGRAPH-5788
0x5433	U+5761	# 52-19, CJK UNIFIED IDEOGRAPH-5761
0x5434	U+577f	# 52-20, CJK UNIFIED IDEOGRAPH-577F
0x5435	U+5789	# 52-21, CJK UNIFIED IDEOGRAPH-5789
0x5436	U+5793	# 52-22, CJK UNIFIED IDEOGRAPH-5793
0x5437	U+57a0	# 52-23, CJK UNIFIED IDEOGRAPH-57A0
0x5438	U+57b3	# 52-24, CJK UNIFIED IDEOGRAPH-57B3
0x5439	U+57a4	# 52-25, CJK UNIFIED IDEOGRAPH-57A4
0x543a	U+57aa	# 52-26, CJK UNIFIED IDEOGRAPH-57AA
0x543b	U+57b0	# 52-27, CJK UNIFIED IDEOGRAPH-57B0
0x543c	U+57c3	# 52-28, CJK UNIFIED IDEOGRAPH-57C3
0x543d	U+57c6	# 52-29, CJK UNIFIED IDEOGRAPH-57C6
0x543e	U+57d4	# 52-30, CJK UNIFIED IDEOGRAPH-57D4
0x543f	U+57d2	# 52-31, CJK UNIFIED IDEOGRAPH-57D2
0x5440	U+57d3	# 52-32, CJK UNIFIED IDEOGRAPH-57D3
0x5441	U+580a	# 52-33, CJK UNIFIED IDEOGRAPH-580A
0x5442	U+57d6	# 52-34, CJK UNIFIED IDEOGRAPH-57D6
0x5443	U+57e3	# 52-35, CJK UNIFIED IDEOGRAPH-57E3
0x5444	U+580b	# 52-36, CJK UNIFIED IDEOGRAPH-580B
0x5445	U+5819	# 52-37, CJK UNIFIED IDEOGRAPH-5819
0x5446	U+581d	# 52-38, CJK UNIFIED IDEOGRAPH-581D
0x5447	U+5872	# 52-39, CJK UNIFIED IDEOGRAPH-5872
0x5448	U+5821	# 52-40, CJK UNIFIED IDEOGRAPH-5821
0x5449	U+5862	# 52-41, CJK UNIFIED IDEOGRAPH-5862
0x544a	U+584b	# 52-42, CJK UNIFIED IDEOGRAPH-584B
0x544b	U+5870	# 52-43, CJK UNIFIED IDEOGRAPH-5870
0x544c	U+6bc0	# 52-44, CJK UNIFIED IDEOGRAPH-6BC0
0x544d	U+5852	# 52-45, CJK UNIFIED IDEOGRAPH-5852
0x544e	U+583d	# 52-46, CJK UNIFIED IDEOGRAPH-583D
0x544f	U+5879	# 52-47, CJK UNIFIED IDEOGRAPH-5879
0x5450	U+5885	# 52-48, CJK UNIFIED IDEOGRAPH-5885
0x5451	U+58b9	# 52-49, CJK UNIFIED IDEOGRAPH-58B9
0x5452	U+589f	# 52-50, CJK UNIFIED IDEOGRAPH-589F
0x5453	U+58ab	# 52-51, CJK UNIFIED IDEOGRAPH-58AB
0x5454	U+58ba	# 52-52, CJK UNIFIED IDEOGRAPH-58BA
0x5455	U+58de	# 52-53, CJK UNIFIED IDEOGRAPH-58DE
0x5456	U+58bb	# 52-54, CJK UNIFIED IDEOGRAPH-58BB
0x5457	U+58b8	# 52-55, CJK UNIFIED IDEOGRAPH-58B8
0x5458	U+58ae	# 52-56, CJK UNIFIED IDEOGRAPH-58AE
